Date,Price_GRAE,MACD_GRAE,RSI_GRAE,CCI_GRAE,ADX_GRAE,Price_SQPH,MACD_SQPH,RSI_SQPH,CCI_SQPH,ADX_SQPH,Price_ACIF,MACD_ACIF,RSI_ACIF,CCI_ACIF,ADX_ACIF
2020-07-27,254.9,-17.169424511346165,22.833093879020296,-72.10895077947092,18.55,171.81,-7.547551824522799,25.786593418854494,-75.5405676965589,18.32,112.38,-1.6386235756336873,38.222203413671885,-200.21074121637187,19.21
2020-07-26,258.1,-16.62684638846241,26.998016031184136,-66.27827838728096,17.7,172.19,-7.540423594762956,26.67517754857326,-77.82828425421386,17.33,105.05,-2.5508878732449887,30.929791308010238,-256.3709543292425,19.26
2020-07-23,250.8,-16.59460601995272,23.83726820356307,-93.59541163818835,16.91,166.38,-7.9123838296261795,22.28226346614663,-103.97454593663025,16.4,101.14,-3.5484637431883925,27.874706609510838,-197.06128831397456,19.31
2020-07-22,246.7,-16.707299679724883,22.26093820248539,-106.40363773120482,16.18,166.67,-8.090502146631536,22.964200900574127,-95.93444944615808,15.43,102.29,-4.197864054475218,30.06277273130796,-136.48167901628926,19.78
2020-07-21,246.5,-16.62115027151532,22.18387290679796,-103.18586828722387,15.12,166.95,-8.115517897600057,23.660694785136315,-86.2995452727396,14.61,102.38,-4.651635078366894,30.241134434570554,-114.0979296746629,20.21
2020-07-20,245.9,-16.412102726376588,21.93849908052802,-117.94415726381743,14.14,166.95,-8.042632598243756,23.660694785136315,-88.98742786826536,13.85,101.9,-4.99243419875647,29.804558982897348,-103.75519630484995,20.62
2020-07-19,244.1,-16.204876271052797,21.18157040153801,-128.23673979170425,13.22,166.29,-7.946524371132739,23.08999998025851,-92.52850815191793,13.61,99.71,-5.377249074289551,27.830458922064267,-93.01406921617742,20.77
2020-07-16,241.9,-16.033346982453736,20.261432227750788,-104.17311891999175,13.54,168.19,-7.62910026873945,28.441000973159063,-50.92718227046599,13.68,101.71,-5.457918859117015,32.24416804430105,-65.09529509253295,19.31
2020-07-15,242.1,-15.70028731779692,20.59911757814548,-97.3734297677959,13.84,169.81,-7.164234088588103,32.73802639754048,22.10693428587647,14.39,103.14,-5.344849102396452,35.29137976052924,-48.7550799159355,18.61
2020-07-14,239.1,-15.499738722207724,19.280161312967806,-117.06749122003353,14.11,173.52,-6.4224245846109795,41.41439795487947,101.68864214665786,13.4,104.29,-5.103613833143626,37.71726423032558,-26.24603951537328,18.02
2020-07-13,239.9,-15.102160891222354,20.737639936312135,-86.42518760742882,15.74,172.29,-5.866164436656163,39.59100229182808,88.23367697594425,12.48,106.1,-4.71206353577297,41.43848709237769,6.2593238596156215,18.42
2020-07-12,244.2,-14.275543947957772,28.237960622535596,-56.094641222449226,16.48,172.1,-5.378653899806579,39.30313657331061,31.235810580033636,11.62,108.0,-4.200027678450979,45.14362849392783,12.226457715657157,18.79
2020-07-09,239.8,-13.816222480181182,25.5714846155455,-84.24835601773962,17.17,166.57,-5.376545599997854,32.00834503653128,-80.75816993464147,10.82,104.0,-4.070084739769072,39.48038822705927,-12.642862387117772,19.13
