"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 02, 2015","174.86","169.52","176.19","168.10","78.17K","3.44%"
"Sep 01, 2015","169.05","172.57","172.86","163.81","149.29K","-2.25%"
"Aug 31, 2015","172.95","174.95","175.05","172.38","42.56K","-0.98%"
"Aug 30, 2015","174.67","175.33","176.19","173.71","29.39K","-0.48%"
"Aug 27, 2015","175.52","177.33","178.57","174.29","44.70K","-0.97%"
"Aug 26, 2015","177.24","180.95","181.14","175.71","67.34K","-0.26%"
"Aug 25, 2015","177.71","183.24","183.33","176.57","162.68K","-3.07%"
"Aug 24, 2015","183.33","186.67","187.33","182.86","33.05K","-0.57%"
"Aug 23, 2015","184.38","187.43","189.33","183.81","71.68K","-0.46%"
"Aug 20, 2015","185.24","187.62","188.57","183.05","61.88K","-1.17%"
"Aug 19, 2015","187.43","192.38","193.05","185.71","108.90K","-1.30%"
"Aug 18, 2015","189.90","183.81","191.43","183.81","135.00K","3.53%"
"Aug 17, 2015","183.43","182.00","187.43","182.00","150.40K","0.68%"
"Aug 16, 2015","182.19","186.29","186.67","181.90","66.24K","-2.35%"
"Aug 13, 2015","186.57","190.19","191.14","185.33","74.04K","-1.56%"
"Aug 12, 2015","189.52","192.29","192.29","188.76","80.40K","0.05%"
"Aug 11, 2015","189.43","192.57","194.19","188.48","79.25K","-0.99%"
"Aug 10, 2015","191.33","192.48","195.71","190.00","119.20K","-1.38%"
"Aug 09, 2015","194.00","194.38","197.43","193.33","134.80K","0.05%"
"Aug 06, 2015","193.90","198.00","198.00","192.67","92.07K","-0.59%"
"Aug 05, 2015","195.05","197.14","200.86","194.29","87.47K","-0.58%"
"Aug 04, 2015","196.19","200.48","200.48","195.52","160.51K","-1.44%"
"Aug 03, 2015","199.05","203.14","203.14","198.38","112.54K","-0.81%"
"Aug 02, 2015","200.67","200.95","204.67","199.52","223.05K","0.33%"
"Jul 30, 2015","200.00","193.33","201.43","193.33","188.54K","4.11%"
"Jul 29, 2015","192.10","199.05","199.05","190.67","210.33K","-2.56%"
"Jul 28, 2015","197.14","198.19","201.81","196.86","121.97K","-0.34%"
"Jul 27, 2015","197.81","200.86","202.76","197.14","173.62K","-0.62%"
"Jul 26, 2015","199.05","201.33","204.29","198.57","206.49K","-0.81%"
"Jul 23, 2015","200.67","206.38","206.67","200.00","220.64K","-2.81%"
"Jul 22, 2015","206.48","208.95","208.95","204.19","609.73K","-0.50%"
"Jul 21, 2015","207.52","203.33","209.33","202.00","405.20K","2.98%"
"Jul 14, 2015","201.52","202.00","206.57","196.29","235.44K","-0.19%"
"Jul 13, 2015","201.90","203.81","207.52","195.33","544.23K","-1.94%"
"Jul 12, 2015","205.90","214.29","216.10","201.90","1.16M","-6.49%"
"Jul 09, 2015","220.19","222.10","227.62","219.05","463.84K","-0.39%"
"Jul 08, 2015","221.05","232.10","233.71","219.24","547.75K","-4.37%"
"Jul 07, 2015","231.14","232.38","236.19","227.33","652.54K","0.04%"
"Jul 06, 2015","231.05","225.71","236.19","220.95","789.48K","2.89%"
"Jul 05, 2015","224.57","220.95","226.57","218.95","581.68K","2.88%"
"Jul 02, 2015","218.29","213.90","221.33","209.52","452.88K","1.69%"
"Jun 30, 2015","214.67","217.14","222.67","213.33","399.53K","-0.66%"
"Jun 29, 2015","216.10","211.43","218.10","208.19","382.67K","3.33%"
"Jun 28, 2015","209.14","206.95","211.24","206.29","233.14K","1.29%"
"Jun 25, 2015","206.48","202.95","207.14","202.86","100.61K","1.07%"
"Jun 24, 2015","204.29","206.19","207.43","200.95","185.75K","-1.06%"
"Jun 23, 2015","206.48","213.33","213.81","204.86","249.50K","-3.34%"
"Jun 22, 2015","213.62","214.29","216.19","212.38","110.78K","0.54%"
"Jun 21, 2015","212.48","216.19","216.19","211.14","199.77K","-1.06%"
"Jun 18, 2015","214.76","217.52","217.62","210.00","262.00K","-0.13%"
"Jun 17, 2015","215.05","216.19","218.10","212.57","334.14K","0.14%"
"Jun 16, 2015","214.76","222.86","223.62","213.71","422.12K","-2.47%"
"Jun 15, 2015","220.19","212.38","222.29","209.52","244.06K","3.96%"
"Jun 14, 2015","211.81","220.29","220.29","210.00","251.92K","-2.07%"
"Jun 11, 2015","216.29","230.29","233.33","215.33","401.34K","-4.82%"
"Jun 10, 2015","227.24","218.00","228.48","218.00","638.22K","5.72%"
"Jun 09, 2015","214.95","205.24","220.00","203.81","545.57K","4.54%"
"Jun 08, 2015","205.62","219.24","220.00","202.86","423.94K","-4.55%"
"Jun 07, 2015","215.43","223.81","228.57","213.33","483.13K","0.58%"
"Jun 04, 2015","214.19","219.05","224.76","212.38","407.07K","-0.97%"
"Jun 02, 2015","216.29","230.48","236.19","214.29","502.52K","-4.66%"
"Jun 01, 2015","226.86","242.86","242.86","224.10","760.48K","-6.59%"
"May 31, 2015","242.86","232.38","244.48","228.57","1.24M","8.00%"
"May 28, 2015","224.86","226.19","234.29","214.29","1.11M","-0.04%"
"May 27, 2015","224.95","212.38","227.62","210.10","917.01K","6.78%"
"May 26, 2015","210.67","196.10","210.86","195.24","1.45M","8.65%"
"May 25, 2015","193.90","190.57","196.67","188.57","587.70K","2.31%"
"May 24, 2015","189.52","197.14","198.19","188.57","309.60K","-3.26%"
"May 21, 2015","195.90","181.14","196.57","181.14","895.92K","9.59%"
"May 20, 2015","178.76","193.33","195.14","176.19","702.82K","-5.73%"
"May 19, 2015","189.62","198.67","198.67","187.62","784.03K","-3.86%"
"May 18, 2015","197.24","200.10","206.67","195.24","957.60K","-1.43%"
"May 17, 2015","200.10","208.38","215.24","197.33","1.21M","-2.14%"
"May 14, 2015","204.48","189.52","204.76","189.52","2.28M","8.71%"
"May 12, 2015","188.10","195.14","197.62","184.76","899.35K","-2.22%"
"May 11, 2015","192.38","188.57","195.24","176.19","715.16K","3.64%"
"May 10, 2015","185.62","199.05","200.95","182.67","1.39M","-5.53%"
"May 07, 2015","196.48","187.62","197.90","185.33","1.64M","8.30%"
"May 06, 2015","181.43","176.48","185.52","173.05","1.16M","2.86%"
"May 05, 2015","176.38","177.14","188.57","171.43","1.43M","-0.06%"
"May 04, 2015","176.48","161.05","176.57","161.05","1.68M","9.91%"
"Apr 30, 2015","160.57","151.33","161.05","144.76","2.13M","9.62%"
"Apr 29, 2015","146.48","132.38","149.52","129.52","1.71M","10.09%"
"Apr 27, 2015","133.05","134.29","136.95","129.90","198.99K","-3.59%"
"Apr 26, 2015","138.00","139.14","139.14","131.90","1.32M","9.03%"
"Apr 23, 2015","126.57","125.71","131.71","125.71","231.28K","-1.12%"
"Apr 22, 2015","128.00","138.10","139.05","126.57","334.64K","-6.01%"
"Apr 21, 2015","136.19","127.62","137.90","123.81","551.57K","7.76%"
"Apr 20, 2015","126.38","131.43","132.29","125.33","209.65K","-2.14%"
"Apr 19, 2015","129.14","137.43","137.43","127.71","544.79K","-4.44%"
"Apr 16, 2015","135.14","140.95","140.95","134.29","402.68K","-3.08%"
"Apr 15, 2015","139.43","143.71","143.81","138.38","429.86K","-0.06%"
"Apr 13, 2015","139.52","138.29","142.76","137.52","340.47K","0.89%"
"Apr 12, 2015","138.29","140.95","142.67","137.24","211.83K","-1.82%"
"Apr 09, 2015","140.86","148.57","150.19","139.52","438.01K","-4.33%"
"Apr 08, 2015","147.24","143.81","148.48","143.81","557.27K","3.48%"
"Apr 07, 2015","142.29","138.48","144.76","138.38","406.46K","3.03%"
"Apr 06, 2015","138.10","138.57","140.76","136.57","343.51K","0.91%"
"Apr 05, 2015","136.86","143.81","143.81","135.52","302.49K","-3.55%"
"Apr 02, 2015","141.90","144.76","146.67","140.95","480.38K","-1.79%"
"Apr 01, 2015","144.48","149.52","149.52","144.10","288.79K","-2.75%"
"Mar 31, 2015","148.57","152.29","154.19","146.67","531.22K","-1.82%"
"Mar 30, 2015","151.33","146.76","152.10","143.33","499.98K","4.13%"
"Mar 29, 2015","145.33","153.43","155.24","142.86","972.50K","-4.86%"
"Mar 25, 2015","152.76","151.43","157.14","150.48","832.02K","2.04%"
"Mar 24, 2015","149.71","146.10","150.76","142.48","1.04M","2.94%"
"Mar 23, 2015","145.43","146.10","148.57","142.95","562.61K","1.13%"
"Mar 22, 2015","143.81","130.95","144.48","132.76","829.22K","9.42%"
"Mar 19, 2015","131.43","130.95","133.24","130.48","163.81K","2.38%"
"Mar 18, 2015","128.38","133.33","133.33","127.62","180.66K","-2.39%"
"Mar 16, 2015","131.52","137.14","137.52","130.86","218.79K","-3.16%"
"Mar 15, 2015","135.81","134.00","136.48","133.62","386.49K","2.01%"
"Mar 12, 2015","133.14","132.19","134.67","127.81","550.01K","2.79%"
"Mar 11, 2015","129.52","128.86","132.38","128.86","311.21K","1.49%"
"Mar 10, 2015","127.62","126.19","129.05","126.00","161.80K","0.75%"
"Mar 09, 2015","126.67","127.14","128.76","126.19","109.16K","0.99%"
"Mar 08, 2015","125.43","126.67","126.76","124.67","157.24K","-1.05%"
"Mar 05, 2015","126.76","127.71","130.48","126.48","121.48K","-1.12%"
"Mar 04, 2015","128.19","125.71","130.48","125.71","187.89K","2.13%"
"Mar 03, 2015","125.52","126.48","128.48","124.10","109.04K","-1.86%"
"Mar 02, 2015","127.90","131.43","131.81","127.24","230.66K","-1.62%"
"Mar 01, 2015","130.00","134.29","137.81","128.57","340.11K","-2.85%"
"Feb 26, 2015","133.81","131.33","134.38","130.10","371.94K","3.62%"
"Feb 25, 2015","129.14","131.05","135.24","127.05","419.83K","-2.03%"
"Feb 24, 2015","131.81","128.76","132.57","127.62","460.86K","3.13%"
"Feb 23, 2015","127.81","129.52","131.33","126.76","423.91K","-0.52%"
"Feb 22, 2015","128.48","124.48","129.62","123.05","474.66K","5.40%"
"Feb 19, 2015","121.90","122.95","126.10","120.95","197.69K","-1.61%"
"Feb 18, 2015","123.90","121.90","125.71","121.81","214.86K","2.68%"
"Feb 17, 2015","120.67","120.48","122.86","118.57","201.56K","0.16%"
"Feb 16, 2015","120.48","122.95","127.14","119.24","204.19K","-3.51%"
"Feb 15, 2015","124.86","128.57","128.86","123.81","139.93K","-1.72%"
"Feb 12, 2015","127.05","126.19","130.95","126.19","270.78K","1.53%"
"Feb 11, 2015","125.14","129.05","131.14","124.29","288.05K","-3.52%"
"Feb 10, 2015","129.71","130.48","132.38","126.95","302.20K","0.89%"
"Feb 09, 2015","128.57","123.62","129.52","121.24","524.82K","6.13%"
"Feb 08, 2015","121.14","123.14","123.14","118.10","167.62K","-1.55%"
"Feb 05, 2015","123.05","120.86","123.71","118.95","302.28K","2.38%"
"Feb 04, 2015","120.19","112.57","121.43","112.57","423.06K","4.64%"
"Feb 03, 2015","114.86","108.57","115.33","108.57","241.85K","4.24%"
"Feb 02, 2015","110.19","108.57","110.48","107.90","97.06K","0.44%"
"Feb 01, 2015","109.71","111.33","112.38","108.57","95.72K","-2.13%"
"Jan 29, 2015","112.10","108.95","113.43","107.90","127.51K","2.36%"
"Jan 28, 2015","109.52","108.86","113.33","106.29","143.97K","2.40%"
"Jan 27, 2015","106.95","106.29","108.38","104.10","77.28K","1.17%"
"Jan 26, 2015","105.71","108.10","108.10","105.14","46.76K","0.09%"
"Jan 25, 2015","105.62","109.62","110.38","105.14","98.55K","-4.48%"
"Jan 22, 2015","110.57","109.90","111.52","108.57","78.02K","1.84%"
"Jan 21, 2015","108.57","112.00","112.38","106.67","85.27K","-3.06%"
"Jan 20, 2015","112.00","112.00","114.95","111.62","87.69K","-0.76%"
"Jan 19, 2015","112.86","115.43","116.00","112.57","101.06K","-2.62%"
"Jan 18, 2015","115.90","115.24","117.14","115.24","54.65K","0.33%"
"Jan 15, 2015","115.52","116.29","118.10","115.14","67.14K","-1.31%"
"Jan 14, 2015","117.05","116.67","119.14","116.67","68.50K","0.00%"
"Jan 13, 2015","117.05","118.67","119.43","116.19","137.63K","-1.28%"
"Jan 12, 2015","118.57","119.05","119.90","116.67","79.36K","-0.16%"
"Jan 11, 2015","118.76","119.05","121.90","118.48","107.43K","-0.32%"
"Jan 08, 2015","119.14","119.33","121.14","118.29","69.35K","-1.34%"
"Jan 07, 2015","120.76","120.95","123.14","118.19","114.08K","1.60%"
"Jan 06, 2015","118.86","119.05","121.81","118.19","110.77K","-0.32%"
"Jan 05, 2015","119.24","120.95","121.43","118.29","152.66K","-3.10%"
"Jan 01, 2015","123.05","121.43","125.71","121.43","155.74K","1.26%"
"Dec 30, 2014","121.52","117.05","121.90","117.05","248.00K","5.10%"
"Dec 29, 2014","115.62","111.90","116.19","111.90","107.65K","3.32%"
"Dec 28, 2014","111.90","111.52","112.76","110.29","36.44K","0.51%"
"Dec 24, 2014","111.33","111.43","113.14","109.52","62.21K","-0.60%"
"Dec 23, 2014","112.00","113.62","114.67","111.62","37.47K","-1.26%"
"Dec 22, 2014","113.43","114.95","116.86","112.95","52.24K","-1.00%"
"Dec 21, 2014","114.57","115.71","115.71","114.29","55.27K","-0.50%"
"Dec 18, 2014","115.14","115.05","118.48","114.48","97.82K","0.08%"
"Dec 17, 2014","115.05","115.33","117.81","114.76","66.40K","-0.82%"
"Dec 15, 2014","116.00","116.95","118.67","114.57","83.36K","-0.81%"
"Dec 14, 2014","116.95","118.00","119.05","116.38","82.71K","0.33%"
"Dec 11, 2014","116.57","120.86","120.86","116.19","59.74K","-1.37%"
"Dec 10, 2014","118.19","121.43","122.19","117.90","176.61K","-2.52%"
"Dec 09, 2014","121.24","122.29","124.19","120.48","190.26K","0.56%"
"Dec 08, 2014","120.57","121.71","123.43","117.33","192.36K","0.95%"
"Dec 07, 2014","119.43","122.95","123.33","119.05","102.48K","-2.41%"
"Dec 04, 2014","122.38","125.52","128.00","121.90","191.20K","-2.43%"
"Dec 03, 2014","125.43","128.67","131.24","124.48","269.64K","-2.08%"
"Dec 02, 2014","128.10","130.76","131.43","127.52","302.51K","0.83%"
"Dec 01, 2014","127.05","121.43","128.10","119.62","311.22K","4.55%"
"Nov 30, 2014","121.52","120.86","124.67","119.43","235.62K","1.91%"
"Nov 27, 2014","119.24","112.10","120.38","112.00","255.46K","6.37%"
"Nov 26, 2014","112.10","116.76","118.86","111.81","100.06K","-4.07%"
"Nov 25, 2014","116.86","117.14","121.43","116.38","102.16K","0.58%"
"Nov 24, 2014","116.19","118.67","120.48","115.81","103.21K","-2.63%"
"Nov 23, 2014","119.33","122.95","124.19","119.05","147.00K","-2.11%"
"Nov 20, 2014","121.90","121.90","125.24","121.43","128.73K","0.94%"
"Nov 19, 2014","120.76","120.95","124.86","120.48","127.05K","-0.24%"
"Nov 18, 2014","121.05","123.52","127.24","120.48","158.13K","-2.08%"
"Nov 17, 2014","123.62","128.48","131.33","122.86","152.78K","-1.29%"
"Nov 16, 2014","125.24","129.52","129.52","123.81","132.93K","-1.20%"
"Nov 13, 2014","126.76","130.00","131.14","126.29","190.47K","-1.70%"
"Nov 12, 2014","128.95","130.29","134.00","128.67","158.55K","-1.17%"
"Nov 11, 2014","130.48","129.52","134.19","128.38","144.17K","1.71%"
"Nov 10, 2014","128.29","127.62","135.52","127.33","195.51K","0.52%"
"Nov 09, 2014","127.62","134.76","134.76","125.71","234.67K","-5.03%"
"Nov 06, 2014","134.38","140.00","141.90","133.43","249.27K","-2.42%"
"Nov 05, 2014","137.71","130.48","140.00","130.48","223.75K","5.78%"
"Nov 03, 2014","130.19","133.33","135.24","128.76","308.49K","-2.29%"
"Nov 02, 2014","133.24","144.67","144.67","132.00","347.55K","-6.86%"
"Oct 30, 2014","143.05","145.05","146.48","142.86","286.65K","-1.38%"
"Oct 29, 2014","145.05","153.33","153.33","144.19","521.53K","-5.40%"
"Oct 28, 2014","153.33","159.05","160.48","152.57","269.85K","-3.25%"
"Oct 27, 2014","158.48","160.95","163.62","156.19","402.46K","-0.30%"
"Oct 26, 2014","158.95","154.29","162.38","154.29","786.45K","4.37%"
"Oct 23, 2014","152.29","148.76","155.14","148.67","445.72K","2.57%"
"Oct 22, 2014","148.48","147.52","154.29","146.00","442.47K","2.10%"
"Oct 21, 2014","145.43","146.67","147.62","142.86","236.67K","2.07%"
"Oct 20, 2014","142.48","140.95","150.48","140.95","233.41K","-2.34%"
"Oct 19, 2014","145.90","146.76","148.86","145.14","222.28K","0.45%"
"Oct 16, 2014","145.24","150.29","152.19","144.76","323.50K","-2.43%"
"Oct 15, 2014","148.86","157.14","161.62","147.62","508.62K","-2.86%"
"Oct 14, 2014","153.24","141.90","153.24","141.90","684.28K","9.98%"
"Oct 13, 2014","139.33","137.62","143.43","136.57","200.44K","1.32%"
"Oct 12, 2014","137.52","146.57","146.57","137.14","252.10K","-3.80%"
"Oct 02, 2014","142.95","150.48","150.48","142.19","340.20K","-2.66%"
"Oct 01, 2014","146.86","147.71","154.10","145.90","241.29K","0.07%"
"Sep 30, 2014","146.76","146.67","152.38","145.33","315.84K","0.39%"
"Sep 29, 2014","146.19","157.14","157.52","144.95","477.12K","-4.95%"
"Sep 28, 2014","153.81","165.71","167.62","150.67","763.66K","-5.78%"
"Sep 25, 2014","163.24","162.86","170.48","162.00","999.49K","3.13%"
"Sep 24, 2014","158.29","161.90","162.86","155.71","546.00K","1.03%"
"Sep 23, 2014","156.67","163.81","169.05","155.24","564.06K","-4.19%"
"Sep 22, 2014","163.52","148.86","163.71","146.38","1.08M","9.85%"
"Sep 21, 2014","148.86","161.90","163.33","145.81","932.40K","-7.62%"
"Sep 18, 2014","161.14","166.67","176.19","157.24","894.07K","-2.20%"
"Sep 17, 2014","164.76","159.05","164.76","157.14","1.50M","9.98%"
"Sep 16, 2014","149.81","137.14","149.81","137.14","1.36M","10.00%"
"Sep 15, 2014","136.19","133.24","139.05","126.19","839.05K","2.21%"
"Sep 14, 2014","133.24","140.00","141.90","130.57","1.01M","2.12%"
"Sep 11, 2014","130.48","126.67","130.48","121.90","1.64M","9.95%"
"Sep 10, 2014","118.67","114.29","118.67","112.38","686.80K","9.98%"
"Sep 09, 2014","107.90","107.81","107.90","101.90","1.63M","9.99%"
"Sep 08, 2014","98.10","98.10","98.10","98.10","291.17K","9.93%"
"Sep 07, 2014","89.24","83.33","89.24","83.33","614.57K","9.98%"
"Sep 04, 2014","81.14","81.90","81.90","80.10","11.97K","1.30%"
"Sep 03, 2014","80.10","80.57","81.62","80.00","24.04K","-0.94%"
"Sep 02, 2014","80.86","80.95","81.71","79.71","22.05K","0.00%"
"Sep 01, 2014","80.86","81.14","81.24","80.57","6.72K","0.36%"
"Aug 31, 2014","80.57","80.95","81.71","80.48","11.13K","-0.59%"
"Aug 28, 2014","81.05","81.33","81.52","80.95","30.97K","0.12%"
"Aug 27, 2014","80.95","82.00","82.19","80.95","31.39K","-1.63%"
"Aug 26, 2014","82.29","84.29","84.29","82.19","17.01K","0.12%"
"Aug 25, 2014","82.19","84.10","85.24","82.19","24.46K","-1.71%"
"Aug 24, 2014","83.62","83.05","85.62","82.86","33.08K","0.35%"
"Aug 21, 2014","83.33","84.10","85.52","82.86","21.31K","-0.57%"
"Aug 20, 2014","83.81","84.48","86.67","83.24","87.67K","0.23%"
"Aug 19, 2014","83.62","81.24","84.67","80.95","24.36K","2.45%"
"Aug 18, 2014","81.62","85.71","90.00","81.05","70.67K","-2.61%"
"Aug 14, 2014","83.81","82.29","84.76","82.29","12.07K","0.68%"
"Aug 13, 2014","83.24","84.38","84.86","78.10","13.96K","-0.79%"
"Aug 12, 2014","83.90","85.71","87.14","83.81","40.95K","0.00%"
"Aug 11, 2014","83.90","85.90","86.67","83.62","55.44K","-3.08%"
"Aug 10, 2014","86.57","89.52","89.52","85.71","108.46K","-0.87%"
"Aug 07, 2014","87.33","83.05","88.10","83.05","193.83K","3.14%"
"Aug 06, 2014","84.67","83.33","85.24","82.38","44.31K","1.95%"
"Aug 05, 2014","83.05","81.90","84.00","80.95","30.13K","-0.34%"
"Aug 04, 2014","83.33","87.52","87.52","83.05","44.73K","-0.92%"
"Aug 03, 2014","84.10","80.57","87.71","80.57","63.31K","4.50%"
"Jul 24, 2014","80.48","81.24","81.33","79.81","3.67K","1.08%"
"Jul 23, 2014","79.62","81.71","81.71","79.24","7.24K","-0.71%"
"Jul 22, 2014","80.19","81.43","81.43","79.90","2.73K","-1.75%"
"Jul 21, 2014","81.62","80.95","82.38","78.76","21.52K","1.66%"
"Jul 20, 2014","80.29","79.43","81.33","79.43","4.83K","-1.05%"
"Jul 17, 2014","81.14","82.76","82.76","80.29","0.94K","-0.47%"
"Jul 16, 2014","81.52","80.57","81.90","80.57","8.61K","1.90%"
"Jul 15, 2014","80.00","80.00","80.57","80.00","1.78K","0.36%"
"Jul 14, 2014","79.71","80.00","80.00","79.52","4.31K","0.11%"
"Jul 13, 2014","79.62","80.00","80.00","79.14","8.82K","0.00%"
"Jul 10, 2014","79.62","79.62","80.67","79.62","5.56K","-0.71%"
"Jul 09, 2014","80.19","80.86","80.86","79.71","9.87K","-0.60%"
"Jul 08, 2014","80.67","80.95","81.43","80.57","17.64K","0.12%"
"Jul 07, 2014","80.57","79.14","82.29","79.14","2.62K","-0.24%"
"Jul 06, 2014","80.76","80.86","80.95","80.10","6.19K","-0.59%"
"Jul 03, 2014","81.24","80.95","81.81","80.95","6.82K","-0.47%"
"Jul 02, 2014","81.62","81.05","82.95","80.95","4.73K","-0.92%"
"Jun 30, 2014","82.38","81.43","83.24","81.14","59.53K","0.93%"
"Jun 29, 2014","81.62","82.86","85.52","81.62","18.90K","0.36%"
"Jun 26, 2014","81.33","82.00","83.33","81.24","11.02K","-1.85%"
"Jun 25, 2014","82.86","85.05","85.52","81.90","22.57K","-0.46%"
"Jun 24, 2014","83.24","80.00","85.52","80.00","84.31K","2.11%"
"Jun 23, 2014","81.52","79.81","83.90","79.14","55.86K","3.50%"
"Jun 22, 2014","78.76","77.62","80.00","77.62","9.87K","-1.32%"
"Jun 19, 2014","79.81","77.24","80.00","77.24","11.13K","1.45%"
"Jun 18, 2014","78.67","77.14","80.00","77.14","3.25K","0.86%"
"Jun 17, 2014","78.00","78.00","78.19","78.00","16.38K","-1.44%"
"Jun 16, 2014","79.14","79.05","80.95","79.05","51.45K","0.24%"
"Jun 15, 2014","78.95","79.14","80.10","78.00","11.86K","-2.01%"
"Jun 12, 2014","80.57","80.00","82.48","78.86","23.10K","0.95%"
"Jun 11, 2014","79.81","78.10","80.48","78.00","17.96K","2.82%"
"Jun 10, 2014","77.62","78.48","78.76","77.33","8.51K","-0.73%"
"Jun 09, 2014","78.19","78.57","80.19","77.62","28.77K","-0.96%"
"Jun 08, 2014","78.95","79.05","79.52","78.57","37.59K","-0.60%"
"Jun 05, 2014","79.43","81.43","81.43","79.24","19.74K","-1.88%"
"Jun 04, 2014","80.95","80.38","82.00","80.00","36.44K","0.58%"
"Jun 03, 2014","80.48","83.43","83.52","80.48","47.25K","-2.20%"
"Jun 02, 2014","82.29","89.52","89.52","81.90","24.88K","-3.68%"
"Jun 01, 2014","85.43","84.76","86.29","84.29","156.34K","1.47%"
"May 29, 2014","84.19","80.95","86.38","80.48","83.79K","2.91%"
"May 28, 2014","81.81","81.90","82.38","80.10","43.05K","1.06%"
"May 27, 2014","80.95","81.33","82.86","80.67","35.60K","0.00%"
"May 26, 2014","80.95","81.81","82.57","80.38","14.80K","0.82%"
"May 25, 2014","80.29","79.71","81.43","79.71","4.52K","0.84%"
"May 22, 2014","79.62","79.62","83.62","79.05","34.02K","1.34%"
"May 21, 2014","78.57","77.62","79.62","77.62","13.96K","1.72%"
"May 20, 2014","77.24","76.95","78.10","76.95","5.56K","-0.85%"
"May 19, 2014","77.90","78.67","79.05","77.43","6.09K","-0.85%"
"May 18, 2014","78.57","80.48","80.48","78.29","18.69K","-2.14%"
"May 15, 2014","80.29","79.14","80.76","78.95","20.68K","-0.35%"
"May 14, 2014","80.57","80.38","82.00","78.67","44.41K","-2.42%"
"May 11, 2014","82.57","82.00","83.05","82.00","58.17K","-0.58%"
"May 08, 2014","83.05","85.71","85.71","82.95","46.41K","-2.02%"
"May 07, 2014","84.76","85.71","85.71","83.62","102.37K","-1.11%"
"May 06, 2014","85.71","82.19","88.38","81.81","418.21K","5.63%"
"May 05, 2014","81.14","80.38","82.86","80.38","54.91K","-2.18%"
"May 04, 2014","82.95","81.90","83.43","80.76","54.07K","1.39%"
"Apr 30, 2014","81.81","81.62","85.71","80.95","136.61K","4.63%"
"Apr 29, 2014","78.19","79.05","80.00","77.71","18.38K","-1.91%"
"Apr 28, 2014","79.71","80.95","84.76","78.19","81.06K","-2.11%"
"Apr 27, 2014","81.43","83.33","84.19","81.05","49.66K","-0.92%"
"Apr 24, 2014","82.19","79.05","83.52","79.05","52.50K","4.22%"
"Apr 23, 2014","78.86","80.19","80.19","78.00","14.80K","2.35%"
"Apr 22, 2014","77.05","78.10","78.95","76.67","8.93K","0.25%"
"Apr 21, 2014","76.86","77.33","79.52","76.38","11.23K","-1.59%"
"Apr 20, 2014","78.10","78.19","78.57","77.71","9.77K","-0.36%"
"Apr 17, 2014","78.38","78.57","78.86","78.00","7.98K","-0.72%"
"Apr 16, 2014","78.95","74.76","79.81","74.76","14.17K","-2.47%"
"Apr 15, 2014","80.95","79.24","81.81","79.24","21.00K","2.78%"
"Apr 13, 2014","78.76","77.62","80.76","77.62","3.04K","-0.24%"
"Apr 10, 2014","78.95","80.00","80.00","78.57","6.40K","0.00%"
"Apr 09, 2014","78.95","79.90","80.00","78.76","6.19K","-0.37%"
"Apr 08, 2014","79.24","80.19","81.71","78.48","21.31K","-1.77%"
"Apr 07, 2014","80.67","80.48","82.38","80.29","6.09K","0.84%"
"Apr 06, 2014","80.00","80.48","80.48","80.00","8.82K","-2.66%"
"Apr 03, 2014","82.19","82.57","83.71","81.24","20.58K","1.06%"
"Apr 02, 2014","81.33","81.90","83.71","80.95","37.38K","-0.59%"
"Apr 01, 2014","81.81","82.86","83.43","81.05","24.99K","1.17%"
"Mar 31, 2014","80.86","80.48","81.33","80.29","26.14K","2.04%"
"Mar 30, 2014","79.24","79.52","79.81","78.76","11.65K","0.37%"
"Mar 27, 2014","78.95","78.38","79.05","78.10","10.50K","0.24%"
"Mar 25, 2014","78.76","78.57","79.52","78.57","10.18K","0.24%"
"Mar 24, 2014","78.57","78.38","79.05","78.38","13.96K","-0.13%"
"Mar 23, 2014","78.67","79.05","79.71","78.19","15.43K","-0.24%"
"Mar 20, 2014","78.86","79.14","79.90","78.57","11.44K","-0.72%"
"Mar 19, 2014","79.43","79.71","80.86","78.95","25.51K","-1.77%"
"Mar 18, 2014","80.86","81.33","83.05","80.00","15.75K","-1.74%"
"Mar 16, 2014","82.29","83.81","84.76","82.29","24.25K","-0.23%"
"Mar 13, 2014","82.48","79.62","83.71","79.62","45.67K","2.61%"
"Mar 12, 2014","80.38","81.90","82.29","80.10","28.24K","0.60%"
"Mar 11, 2014","79.90","79.81","80.67","79.33","8.61K","-0.36%"
"Mar 10, 2014","80.19","80.67","81.62","80.00","12.91K","0.00%"
"Mar 09, 2014","80.19","80.76","81.33","79.33","22.68K","-1.06%"
"Mar 06, 2014","81.05","79.90","81.43","79.90","11.44K","1.44%"
"Mar 05, 2014","79.90","80.00","80.29","79.62","8.30K","-0.36%"
"Mar 04, 2014","80.19","80.38","81.52","78.57","24.36K","-0.24%"
"Mar 03, 2014","80.38","82.76","82.76","80.10","12.91K","-0.70%"
"Mar 02, 2014","80.95","82.86","82.86","80.57","28.56K","-2.41%"
"Feb 27, 2014","82.95","84.57","84.76","82.29","29.61K","0.23%"
"Feb 26, 2014","82.76","83.81","83.81","82.38","14.91K","-0.68%"
"Feb 25, 2014","83.33","83.81","85.62","82.86","50.71K","1.62%"
"Feb 24, 2014","82.00","84.48","84.48","81.90","31.60K","-0.81%"
"Feb 23, 2014","82.67","82.48","84.76","81.90","82.84K","0.23%"
